Rating;Comment;Order ID
5;"Tính năng nổi bật:nghe
Chất lượng sản phẩm:go

Âm rất ổn, xài bao êm , lần đầu tiên mua giá sale mà ok lắm nha mọi người";0
5;"Tính năng nổi bật:chất lượng tốt
Chất lượng sản phẩm:nghe nhạc êm tai";0
5;"Sản phẩm tốt, đúng với mô tả 
Sẽ giới thiệu khách mua chung 
Nên mua mn nhé . Giá cũng hợp lý nữa 
Ok lắm nha ok mha";0
5;"Tính năng nổi bật:đẹp , bóng ,nhẹ
Chất lượng sản phẩm:tốt

tai nghe tròn đẹp , nhẹ , dễ mang theo , chất lượng i";0
5;"Chất lượng sản phẩm:tot
Tính năng nổi bật:ko co

Hàng giao nhanh shipbe rất nhiệt tình mình chưa dùng SP ko biết bin có bên ko nhưng với giá mình rất ưng  lần sau mình lại ủng hộ shop";0
5;"Chất lượng sản phẩm:khá tốt
Tính năng nổi bật:ko bị lật bản lề

Tai nghe OK,pin trâu, bản lề OK nhưng mà nắp ko đóng khít, bị lọc xọc";0
5;"Chất lượng sản phẩm:ok
Tính năng nổi bật:ổn

Hàng khá ok, đầy đủ, mua về khá hài lòng phù hợp với tầm giá";0
5;"Chất lượng sản phẩm:tàm tạm
Tính năng nổi bật:bth

giao hàng nhanh, đóng gói cẩn thận. hình thức rất xinh, đeo chắc tai. kết nối hơi khó. nghe tạm ổn. sp phù hợp mức giá";0
5;"Chất lượng sản phẩm:chưa dùng
Tính năng nổi bật:chưa thử

Hàng nước ngoài mà giao nhanh shiperr thân thiện";0
5;"Chất lượng sản phẩm:chưa biết
Tính năng nổi bật:nghe nhạc

Giao hàng nhanh, thân thiện, nhiệt tình, đúng sản phẩm đã đặt";0
5;"Chất lượng sản phẩm:ok
Tính năng nổi bật::??

Sản phẩm mới dùng cũng okkk phù hợp giá tiền xinh xinh mà ko biết dùng đc lâu không !";0
5;"Tính năng nổi bật:nghe nhạc xem phim
Chất lượng sản phẩm:tốt

Rẻaf chất lượng cao nha mọi người dùng đc 1 tháng r k sao cả ,nên mua nha chất lượng âm thanh tốt";0
5;"Tính năng nổi bật:giao hàng nhanh giá rẻ phù hợp với lứa tuổi học sinh ,sinh viên

Âm thanh to rõ ràng ,chống ồn tốt ,xứng đáng mười điểm";0
5;"Chất lượng sản phẩm:tốt
Tính năng nổi bật:màu đẹp nha

Sản phẩm tốt giá cả hợp lý giao hàng nhanh mình đã mua lần 2 sản phẩm tuyệt vời mọi người nên mua nên trải nghiệm shipper thân thiện nhất định sẽ ủng hộ shop lâu dài 💋";0
5;"Tính năng nổi bật:tai nghe k dây
Chất lượng sản phẩm:ổn

Dùng khá ok chất lượng ổn so với giá tiền thỉnh thoảng hơi dè tí nhưng vẫn oke";0
5;"Tính năng nổi bật:rẻ
Chất lượng sản phẩm:ổn áp so với giá tiền

Hàng quốc tế giao hàng hơi chậm k trách dk
Pin nghe dk 1.5h sạc nhanh 
Cảm ứng mới thấy dùng và phát 
Chưa sử dụng nhiều lên k đánh giá hết dk
Loa nghe hơi bé nơi ôn ào k nghe dk :d";0
5;Sản phẩm tốt, dễ sử dụng, shop uy tín. Giao đủ số lượng và màu sắc đã đặt;0
5;"Chất lượng sản phẩm:tot
Tính năng nổi bật:nghe rõ ràng

Chất lượng âm thanh tốt, pin cũng bền. Tai mình chỉ thích hợp với loại tai nghe này. Loại khác khó nhét vào tai ghê";0
5;"Chất lượng sản phẩm:okla, nghe được, nghe rõ
Tính năng nổi bật:nhỏ gọn, tròn tròn dễ thương

Giao đúng màu mình đã chọn, khi được gửi thì đã sạc sẵn 100% pin rùi, shop chu đáo quá";0
5;"Tính năng nổi bật:nghe
Chất lượng sản phẩm:tốt

Rẻ nên mua đôi khi hơi chập chờn tí nm ko sao ship thân thiện";0
5;"Tính năng nổi bật:ok
Chất lượng sản phẩm:khá tốt

Giao nhanh, đóng hàng cẩn thận, chất lượng phù hợp giá thành";0
5;"Tính năng nổi bật:đẹp
Chất lượng sản phẩm:oki

Hàng giao nhanh chất lượng oki cho shop ⭐⭐⭐⭐⭐";0
5;"Chất lượng sản phẩm:tốt

Giao hàng nhanh , đóng gói cẩn thận , đúng với hình ảnh miêu tả";0
5;"Chất lượng sản phẩm:ok
Tính năng nổi bật:nghe

Hàng quốc tế giao nhanh, tai nghe tạm ổn, giá rẻ nhưng loa hơi bé, nhạy chạm nhẹ đã bị chuyển chế độ, mãi mới kết nối đc cả 2 bên tai nghe.";0
5;"Chất lượng sản phẩm:ok
Tính năng nổi bật:nhỏ gọn

Giao hàng nhanh chóng, đóng gói cẩn thận, đúng mẫu mã, đủ số lượng, chất lượng như mô tả";0
5;"Tính năng nổi bật:mình chưa dùng lên ch biết
Chất lượng sản phẩm:rẻ như vậy là quá oke r( ko có cục nhưng có dây sạc nha)";0
3;Nhỏ gọn , âm thanh ấm nhưng volume nhỏ , chạy xe ngoài đường bật max luôn vẫn nhỏ . Điểm trừ : vỏ đựng mau hết pin . Tai nghe thì nghe liên tục dc khoảng 2,3 tiếng . Với giá 40k thì cũng xài dc . À còn cái nữa là khá là nhạy khi đụng vào . Ko nên nằm nghiêng vì nó sẽ píp píp cái Siri hoài ko tắt dc .;0
5;"Chất lượng sản phẩm:bình thường
Tính năng nổi bật:nghe

Sản phẩm ổn, hợp giá tiền, nắp hơi lỏng lẻo. Tai nghe sẽ k có nam châm hút vào. Nhưng với giá tiền thì phù hợp. Nên mua";0
5;Giao hàng nhanh. Đúng mẫu quảng cáo. Hiện tại nghe rất tốt. Với giá này thì quá ổn rồi. Nếu sử dụng bền sẽ ủng hộ shop thêm. Tặng shop 5 sao;0
1;"Tính năng nổi bật:ko tốt
Chất lượng sản phẩm:ko ônt

Lúc đầu xài oki nhưng dc hôm. Xạc pin ko vào, tự ngắt kết nối ....";0
5;"Chất lượng sản phẩm:rẻ mà êm tai
Tính năng nổi bật:nghe

Lần sau sẽ ủng hộ shop quá uy tính tuyệt vời=))";0
5;"Tính năng nổi bật:nghe nhạc
Chất lượng sản phẩm:tốt

Tai nghe chuẩn nghe tốt.bền phải sủa dụng mới biết được";0
5;"Tính năng nổi bật:tai nghe k dây
Chất lượng sản phẩm:tuyệt vời, shop giao hàng nhanh đóng gói hàng cẩn thận sau sẽ ủng hộ shop tiếp ạ.";0
5;Đơn nước ngoài mà vận chuyển khá nhanh. Giá rẻ mà nghe cũng được còn độ bền thì chưa biết thế nào;0
5;"Tính năng nổi bật:nghe ok êm tai cực kì
Chất lượng sản phẩm:tốt với tôi

Tai nghe êm nma nhanh hết pin , nên t chỉ mang 1 bên để khi hết 1 bên bỏ vào hộp 1 tgian là nó lại đc sạc đầy => 2  3 ngày sạc 1 lần";0
5;"Chất lượng sản phẩm:tốt
Tính năng nổi bật:k bên nào bị hư

Tai nghe êm nha nghe đc tầm 4-5 tiếng mới hết pin";0
5;"Giao hàng nhanh đóng gói cẩn thận 
giá rẻ hợp lí nếu muốn sd lâu dài nên mua loại khác";0
4;"Chất lượng sản phẩm:ổn áp
Tính năng nổi bật:tai nghe nhỏ gọn dễ dùng

Rẻ phù hợp với giá tiền tai nghe cũng ổn nhưng mà có lúc hơi rè";0
5;"Chất lượng sản phẩm:tốt ạ

Siêuu tốtttttttt luôn ạ màu đẹp lắm bao bì kĩ càng quá ưng";0
5;"Tai nghe giá rẻ nhưng khá chất lượng
Đóng gói cẩn thận, nghe ổn, pin cũng tốt";0
5;"Cứng Cáp￼, nghe tốt￼, êm tai￼
Nghe khá rõ nhưng khi nghe nhạc thì không tốt lắm￼￼
Săn được giá rẻ rất ưng￼￼
Nói chung cũng ổn￼";0
5;"Chất lượng sản phẩm:tốt
Tính năng nổi bật:nghe

Sản phẩm tốt, lần đầu mình dùng khoản hơn 6 tiếng mới hết pin. Đáng thử nhé.";0
5;"hàng ổnnn nhe, nghe được cả hai bên mà còn giá rẻ nữa. không bic hết pin nhanh hum nhm cho 5 saoo
HÌNH MINH HOẠ THUI NHA MN";0
5;"Chất lượng sản phẩm:nghe ổn

Màu đẹp, nghe âm thanh tốt ạ. Giá rẻ nha.";0
5;"Chất lượng sản phẩm:❤️❤️
Tính năng nổi bật:❤️❤️

Tai nghe nhỏ gọn, âm thanh to, tiện mang theo nên mua nhé mng💕💕💕";0
5;"Chất lượng sản phẩm:tốt
Tính năng nổi bật:màu trắng

Dễ xử dụng";0
5;"Wowww, quả thật là một status vô cùng cảm động ! Đã lâu lắm rồi mình chưa được đọc một status mang đậm tính nhân văn như thế này. Mình thật sự rất sung sướng, rất hạnh phúc. Mình xin cảm ơn Đảng, cảm ơn nhà nước, cảm ơn các tổ chức, các cơ quan ban ngành đoàn thể, cảm ơn các cấp lãnh đạo đã lèo lái con thuyền xã hội chủ nghĩa, cảm ơn các anh hùng, các liệt sĩ đã bỏ công hy sinh để đất nước hòa bình, để mình được ngồi đây đọc status này. Cảm ơn bố mẹ đã nuôi dạy con khôn lớn, cảm ơn đã cho con vào Đại Học, cảm ơn các giảng viên, các thầy cô đã dạy em biết chữ để ngày hôm nay em được đọc status này. Vâng thật tuyệt vời 
Điều tuyệt vời nhất của ngày hôm nay";0
5;"Chất lượng sản phẩm:ok.

Sẽ ủng hộ shop lần sau. Sẽ giới thiệu shop đến mn 
Mong rằng shop luôn dc tin tưởng. OK OK gjandhwkndjshsshwhjsjs.";0
5;"Tai nghe xinh lắm
Giá cả phải chăng
Nghe to, ổn chưa biết có được thgian dài k
Sạc đi kèm k dùng đc";0
5;"Chất lượng sản phẩm:nghe tot
Tính năng nổi bật:nghe gọi

Giá rẻ chất lượng âm thanh tốt 
Giao hàng nhanh";0
5;"Chất lượng sản phẩm:bình thường
Tính năng nổi bật:ok

Nhạy quá mình không ưng lắm vì đeo vào tai rễ bị rơi xong rồi mình chỉnh một tí thôi là nó lại ngừng kết nối rồi nhiều lúc rất là bực mình 
Bạn nào mua thì phải xem xét lại nha";0
2;"Tính năng nổi bật:nghe
Chất lượng sản phẩm:phù hợp với giá tiền

Nói chung là tai nghe rẻ nên nghe như quẹc , đeo bị đau tai, mn nên mua hẳn tai nghe xịn 1 tí mà dùng";0
5;"Tính năng nổi bật:tốt
Chất lượng sản phẩm:tốt

sp ok, nghe được, dùng bền, mẫu mã đẹp, i như hình, lần sau sẽ quay lại";0
5;"Chất lượng sản phẩm:ok

(Hình ảnh mang tính chất nhận xu)
Hàng chất lượng và giá thành lại rẻ, mua của shop lâu rồi nên vô cùng yên tâm về chất lượng sản phẩm, giao hàng nhanh chóng và bọc hàng cẩn thận";0
5;"Tính năng nổi bật:oke
Chất lượng sản phẩm:oke

Có thể dùng được 2 tiếng, sạc tầm 1 tiếng là dùng được nói chung tiền nào của đó";0
5;"Tính năng nổi bật:nghe nhac ok
Chất lượng sản phẩm:ok

Màu sắc ko đc nét cho lứm
Shop giao hàng đủ, giao hàng 5-7 ngày là có";0
5;Tai nghe khá ổn,so với giá tiền quá hợp lý rồi,mọi người nên mua ạ;0
5;"Tính năng nổi bật:ko bt
Chất lượng sản phẩm:tốt

Đẹp, giao hàng nhanh, shipper thân thiện, giá rẻ mà chất lượng, shop uy tín ( hình ảnh mang tính nhận xu)";0
5;"Tính năng nổi bật:bluetooth
Chất lượng sản phẩm:tốt

Không dây, kết nối bluetooth, tiện lợi, dễ sử dụng";0
5;"Tính năng nổi bật:không dây
Chất lượng sản phẩm:tốt

Tai nghe không dây, kết nối bluetooth, tiện lợi";0
1;"Tính năng nổi bật:tai nghe
Chất lượng sản phẩm:chưa biết

Đã nhận hàng . Tai nghe gì mới khui mà bật nghe chút ngắt , đúng tiền nào giá đó thật";0
5;ok nma nhanh hết pin quá, nhưng sạc cũng nhanh nữa;0
5;"Tính năng nổi bật:không biết
Chất lượng sản phẩm:cũng được

nghe ổn áp mik mua rẻ lên không đòi hỏi gì thêm";0
5;Chỉ bằng 1 cốc trà sữa mà xịn sò okla lắm nha nghe ok luôn … tiền nào của đó chắc cũng không bền đâu ha … nhưng trước mắt sài rất tốt;0
5;"Chất lượng sản phẩm:Tốt
Tính năng nổi bật:Nghe nhạc

Shop đóng gói cẩn thận. Giao hơi lâu xíu. Tai nghe êm, shiper thân thiện.";0
4;"Tính năng nổi bật:nghe
Chất lượng sản phẩm:tạm ổn

Giao hàng đúng mẫu, dong gói hàng chắc chắn, tai nghe ổn";0
5;"Chất lượng sản phẩm:tốt
Tính năng nổi bật:Bluetooth

Tai nghe thuộc kiểu tròn 
Đóng gói hơi lỏng lẻo
Siu rẻ nghe đc cả 2 bên";0
5;"Tính năng nổi bật:nghe nhạc
Chất lượng sản phẩm:k bt

Giao hành nhanh, nghe nhạc cũng ổn, nhưng kết nối hơi lâu! Bền hay k thì chưa bt như giá này là quá ổn rồi có dịp quay lại ủng hộ!";0
4;"Tính năng nổi bật:Nghe hay âm chuẩn rõ lắm.
Chất lượng sản phẩm:ko thua gì loại đắc tiền.

Xem phim, nghe nhạc rất hay.âm thanh như thật.giá hạt dẻ mình mua đến 2 cái luôn,ai ngờ làm mình rất hài lòng  Cho điểm 10/10, cảm ơn shop,sẽ ủng hộ tiếp";0
5;Mình đã nhận được hàng, tai nghe đẹp. Nhưng mình chưa kết nối được shop có thể hướng dẫn mình cách kết nối không;0
5;Sản phẩm giá rẻ chất lượng ok chưa xài lâu chưa biết có bền không;0
5;"Chất lượng sản phẩm:chất lượng đi đôi với giá cả ạ
Tính năng nổi bật:nghe nhạc

Thuận tiện để sử dụng ..";0
5;"Tính năng nổi bật:nghe
Chất lượng sản phẩm:ok

Shop giao hàng nhanh, nhỏ nhỏ xinh xinh. Đúng màu. Okok";0
5;"Chất lượng sản phẩm:tốt
Tính năng nổi bật:nghe ổn

〽️ BẬT MOOD GẮN KẾT VỚI ÁO LỚP CLASSMATE 🔥

Không làm lớp iu thất vọng với bảng màu quá là xuất sắc: Đỏ đô, Xanh đen, Xanh biển,...
🤘 Thiết kế phối lạ mắt, hiệu ứng in 3d lưới nổi bật

Sẵn sàng on top trường mình ngày đi học trở lại chưa nào 🙌
Đặt áo lớp nhớ đặt ở Hải Anh nha 🥰";0
5;"🎁 VÍ ĐIỂM SẴN SÀNG, RINH QUÀ DỄ DÀNG 🎁
🎉 Ba mẹ ơi, sau bao nhiêu ngày chờ đợi thì Chương trình “Tích điểm đổi quà” của Nutifood đã có thêm tính năng mới siêu hấp dẫn: Đổi quà theo ví! 
🎁 Khi tích đủ điểm cho các sản phẩm của GrowPLUS+ Tiêu Hoá, GrowPLUS+ Colos Immunel, GrowPLUS+ Cao lớn vượt trội, Nuvi Grow, Värna, ba mẹ có cơ hội nhận ngay những phần quà hấp dẫn như Bộ đồ chơi thám hiểm, Đồ chơi vali đi biển, Nồi chiên không dầu và Nồi đúc ceramic. 
👍 Nhiều lựa chọn quà xịn thì ba mẹ còn chần chờ gì nữa mà không tham gia ngay tại: https://loyalty.nuti.vn/ 
#Nutifood #GrowPLUS #NuviGrow #Varna #TíchĐiểm #ĐổiQuà";0
5;"Giao hàng nhanh,giao đúng màu
Đóng gói cẩn thận,lần sau sẽ mua tiếp";0
5;"Tính năng nổi bật:toots
Chất lượng sản phẩm:tốt

Cj my love is so cute I just want you in my life I just don’t know how much";0
5;"Chất lượng sản phẩm:chx dùng nên chx biết
Tính năng nổi bật:nhìn đẹp ưa mắt

Hàng giao nhanh sp đúng với mô tả";0
5;Âm thanh rõ nha, nghe nhạc liên tục được tầm 2 tiếng hơn gì đấy ấy. Cái t thấy ấn tượng nhất ở shop đấy là giao hàng nhanh dã man, hàng qte nhưng đặt đến ngày thứ 4 đã nhận được rồi. Nói chung là giá tầm này cũng rẻ ha. Nái là kha;0
5;"Săn giá 21k mà xịn nha mấy má!
Nghe êm tai lắm nha. K biết bền đk bao lâu thoi.  K uổng công đợi oder từ nước ngoài về";0
5;"Tính năng nổi bật:nghe
Chất lượng sản phẩm:tốt

Tai nghe khá tốt,màu đẹp, mới dùng nên chưa biết thế nào";0
5;"Tính năng nổi bật:có
Chất lượng sản phẩm:tốt

Hình ảnh không liên quan nhưng chất lượng sản phẩm tốt ạ. Giá rẻ nhưng sản phẩm tốt..đóng gói cẩn thận.giao hàng nhanh";0
5;"Tính năng nổi bật:dùng để nghe
Chất lượng sản phẩm:ok

Giáo hàng nhanh hàng dùng tốt nên mua nhé okkkk";0
5;Sản phẩm đúng như quảng cáo nhất đã dùng thử nghe em ok sản phẩm ok giá cả;0
5;"Chất lượng sản phẩm:tốt

Shop giao hàng nhanh, giao đúng hàng, lần đầu mua nên không biết dùng có ổn ko.";0
5;"Chất lượng sản phẩm:sản phẩm dùng tạm ổn ạ

Hiện tại sản phẩm dùng tạm ổn sau này thì không biết";0
5;"Tính năng nổi bật:ddeo
Chất lượng sản phẩm:tot

khẩu trang nên mua nhé mọi người giao hàng đầy đủ hi hi";0
4;Đóng gói hàng cẩn thận,chất lượng phù hợp với giá tiền,thời gian sử dụng khá lâu;0
5;ok lắm mấy bà ơi,chưa sài nên chưa biết là được bao lâu mà cầm nhìn xịn lắm với giá 55k thì không đòi hỏi gì nữa,cho shop 5s;0
5;"Tính năng nổi bật:tai nghe nghe ổn
Chất lượng sản phẩm:ok

Tai nghe ổn định, cũng rất xinh, giao hàng nhanh chóng";0
5;"Chất lượng sản phẩm:Tốt

Shop giao hàng nhanh, shipper thân thiện, giá hạt rẻ mà nghe khá tốt.";0
5;Tai nghe hay,âm thanh ấm,kết nối nhanh,mic nói chuyện nghe rõ,mn nên mua dùng,cám ơn shop nhiều;0
5;"Tính năng nổi bật:đc
Chất lượng sản phẩm:tốt

Quá tốt ko chỗ nào để chê màu sắc đẹp và giá cả hợp lí (Đáng mua).";0
5;"Tính năng nổi bật:nghe khá oke
Chất lượng sản phẩm:tốt

Nghe khá rõ, với mức giá đó mà đc cái tai nghe như này thù quá là oke";0
4;"Chất lượng âm thanh 6đ/10
Trc mk mua 1 lần r, dùng đc gần 5tháng
Vừa mới hỏng vì sạc ko vào pin nữa nên mua cái mới
Mà cái mới CL âm thanh ko bằng cái cũ
Với đen báo kết nối, đèn báo sạc pin của Bluetooth này hnhư bị lỗi tụt xuống đáy vỏ á, nma vẫn dùng bthg nha";0
5;"Chất lượng sản phẩm:tốt
Tính năng nổi bật:âm thanh rỏ

Sản phẩm chất lượng nha mọi người nên mua nhé...";0
4;"Chất lượng sản phẩm:tạm ổn

Sản phẩmmm dùng cũng tốt, màu sắc cũng đẹp, giá cả cũng khá là hợp lý";0
5;"Tính năng nổi bật:kết nối nghe nhạc
Chất lượng sản phẩm:tốt

Rẻ mà dùng rất tốt nha. Mk mua dùng mà ck mk lấy r haha";0
5;Mình thấy dùng khá ổn. Nghe êm tai phết. Thấy cũng đáng tiền mọi ng thử mua xem;0
2;Tai nghe thiết kế hợp mắt, tuy nhiên chỉ nghe được bên trái, còn bên phải không có âm thanh. Mình xem đânh giá đa số đều ổn nhưng khi đặt về thì không như mong đợi.;0
5;Nhỏ nhỏ xinh zinh,âm thanh chuẩn,giá rẻ,tuy nhiên tiền nào của nấy,giá rẻ nên thời gian sử dụng tầm cỡ hơn 1 tiếng;0
5;"Tính năng nổi bật:nua mi
Chất lượng sản phẩm:10/10

ai kh có mí xài mẫu này k bị ô dề như những loại trên thị trường vì nó là dáng nửa mi , siéuu đẹp , mê cái này , mua 1 lần 4 hộp";0
5;Đúng với mô tả sản phẩm. Nghe ổn;0
5;"Tính năng nổi bật:k bt
Chất lượng sản phẩm:tốt

Giao nhanhh
Tai nghe rẻ
Âm thanhhh to rõ ràng
Mới mua nên không bt sử dụng hiệu quả như thế nào
Hiện tại thì về dùng dc nghe đc okee nha";0
5;Mẫu đẹp, nhỏ gọn loa to dùng nghe nhạc, chưa dùng k biết có bền k phù hợp với giá tiền;0
5;Shop đóng gói sản phẩm cẩn thận. Sản phẩm phù hợp giá tiền. Nên mua;0
5;"Chất lượng sản phẩm:hình ảnh mang tính chất minh hoạ

Tại nghe ok 
Nói chung tiền nào của nấy  giá ok nghe ok nói chung là ok 😍 thank you shop";0
4;Rẻ, chất lượng khá ổn, thời gian sử dụng đc 2h, 😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉;0
5;tai nghe bé bé xinh xinh , chất lượng âm thanh ổn áp mà lại được giá săn sale rẻ thì quá okela;0
5;Xuất phát từ địa vị thế thiên hành đạo, hoàng đế nhà Lê đứng ở vị trí chí tôn:đứng đầu bộ máy nhà nước phong kiến, năm toàn bộ quyền lực nhà nước tối cao.Dưới triều Lê Lợi, bộ máy nhà nước có mức độ tập trung quyền lực vào trong taynhà vua chưa cao. Các ông vua kẻ nghiệp Lê Lợi là Lê Thái Tông, Lê Nhân Tôngcó thời gian cầm quyền ngắn ngủi cũng chưa thể tiến hành cải tổ bộ máy nhà nước.Chỉ sau cải cách của Lê Thánh Tông - ông vua thứ tư của thời Lê Sơ, quyền lực nhànước tập trung cao độ vào trong tay nhà vua.;0
